total_return,ann_return,ann_vol,sharpe,max_dd,n_trades,win_rate,profit_factor
2.834403511776732,0.28931919862284783,0.2024935144564356,1.4287825434779142,-0.13692045302490558,22,0.6818181818181818,7.256342701207552
9.620800688201852,0.5427781344833206,0.4142222128742435,1.3103549679700695,-0.13287193007954115,19,0.7894736842105263,14.09661549940538
3.2026114430391157,0.3264393564565022,0.30359358749004905,1.0752511578236215,-0.17985740937648012,19,0.7368421052631579,7.1466409734216425
1.5914758880910829,0.20860085917370483,0.19384948216471756,1.076097066880234,-0.141405455327685,13,0.8461538461538461,9.899366347844733
0.25778536376436123,0.060555046008405576,0.170328606834601,0.35551894149646895,-0.24732361922665105,22,0.6363636363636364,1.726156825002534
4.54527701740055,0.37088594291931887,0.2410450069170257,1.5386584757052775,-0.15452314144101242,20,0.75,15.669351270968138
6.213603056755181,0.5782227815442827,0.8525535233410694,0.6782246107884081,-0.18143633314873236,17,0.6470588235294118,10.710693522603124
2.6523421826286864,0.37291306913056965,0.6302763130418989,0.5916660065024203,-0.1053516416287533,12,0.8333333333333334,27.211237859930698
1.6963150805161127,0.2147015754667677,0.17851189121212094,1.2027298238168544,-0.14363553186045416,18,0.7222222222222222,9.696781625565954
1.8998009834497611,0.24202934540368057,0.24977561143825736,0.9689871001016782,-0.2023617506637862,21,0.7142857142857143,4.0702737630641055
3.3356459468734307,0.3240526094030799,0.2474367802907188,1.3096379973193295,-0.18732925973549772,25,0.8,7.410572215165833
